Cod_IBGE,Número Licitação,Código UG,Nome UG,Código Modalidade Compra,Modalidade Compra,Número Processo,Objeto,Situação Licitação,Código Órgão Superior,Nome Órgão Superior,Código Órgão,Nome Órgão,UF,Município,Data Resultado Compra,Data Abertura,Valor Licitação
3304557.0,812020,741000,ARSENAL DE MARINHA_DO RIO DE JANEIRO,6,Dispensa de Licitação,C-05-50057/2020,Objeto: Aquisição de Material de Limpeza e embalagem.,Encerrado,52000,Ministério da Defesa,52131,Comando da Marinha,RJ,RIO DE JANEIRO,2024-01-22,2020-10-23,957.6
3304557.0,812021,741000,ARSENAL DE MARINHA_DO RIO DE JANEIRO,6,Dispensa de Licitação,63450000000000000,"Objeto: Aquisição de materiais de eletrotécnica para a ETAM, conforme Termo de Referência disponível no link: https://bit.ly/2YIbhxq",Encerrado,52000,Ministério da Defesa,52131,Comando da Marinha,RJ,RIO DE JANEIRO,2024-01-22,2021-11-12,6080.56
5300108.0,812023,120625,GRUPAMENTO DE APOIO DO DISTRITO FED,5,Pregão,67289000000000000,"Objeto: Pregão Eletrônico - Prestação de serviços de manutenção predial SEM dedicação exclusiva de mão de obra, com fornecimento de materiais de primeira linha e mão-de-obra especializada.",Publicado,52000,Ministério da Defesa,52111,Comando da Aeronáutica,DF,BRASILIA,2024-01-22,2023-12-14,12386907.97
2312908.0,812023,135010,EMBRAPA/CNPC,6,Dispensa de Licitação,211651657/2023-86,"Objeto: Aquisição de café em pó a vácuo, pacote com 500 gramas, em proveito da Embrapa Caprinos e Ovinos.",Encerrado,22000,Ministério da Agricultura e Pecuária,22202,Empresa Brasileira de Pesquisa Agropecuária,CE,SOBRAL,2024-01-23,,7980.0
4204301.0,812023,135030,EMBRAPA/CNPSA,6,Dispensa de Licitação,21202.001788/2023,Objeto: Aquisição de materiais para inseminação,Encerrado,22000,Ministério da Agricultura e Pecuária,22202,Empresa Brasileira de Pesquisa Agropecuária,SC,CONCORDIA,2024-01-08,,6488.59
3304557.0,812023,153010,CENTRO FED.DE EDUC.TECNOL.CELSO S.DA FONSECA,5,Pregão,23063000000000000,"Objeto: Pregão Eletrônico - Contratação de empresa especializada prestadora de serviço para manutenção preventiva e corretiva do sistema de vigilância do CEFET Maracanã (campus I e III), com reposição de peças, das câmeras, nobreaks, televisões, controles, NVRs e todos os demais equipamentos que compõe o sistema de monitoramento CEFET/RJ  Campus Maracanã (Campus I e III), conforme condições, quantidades e exigências estabelecidas no Edital e em seus anexos.",Publicado,26000,Ministério da Educação,26256,Centro Federal de Educação Tecnológica Cel,RJ,RIO DE JANEIRO,2024-01-05,2023-12-28,24000.0
3305554.0,812023,153166,UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO,5,Pregão,23083000000000000,"Objeto: Pregão Eletrônico - Contratação de empresa especializada no preparo e distribuição de refeições (café da manhã, almoço e jantar dos tipos padrão normal e vegana) associada à concessão administrativa onerosa de uso de espaço físico do imóvel denominado Restaurante Universitário (RU) da Universidade Federal Rural do Rio de Janeiro (UFRRJ), com a cessão de uso dos utensílios e equipamentos de propriedade da UFRRJ durante a execução dos serviços, Campus de Seropédica.",Publicado,26000,Ministério da Educação,26249,Universidade Federal Rural do Rio de Janeiro,RJ,SEROPEDICA,2024-01-18,2023-12-13,9394674.8
4314407.0,812023,154047,FUNDACAO UNIVERSIDADE FEDERAL DE PELOTAS,9999,Pregão - Registro de Preço,23110000000000000,Objeto: Pregão Eletrônico - Aquisição de Chapas de Policarbonato,Publicado,26000,Ministério da Educação,26278,Fundação Universidade Federal de Pelotas,RS,PELOTAS,2024-01-10,2023-12-29,0.0
3170107.0,812023,155011,HOSPITAL DE CLINICAS DA UFTM,6,Dispensa de Licitação,23521.018197/2023,"Objeto: Aquisição de Pinça Laparoscópica Descartável, para atender a Unidade do Bloco Cirúrgico na Especialidade dos Serviços de Clínica Cirúrgica do Hospital de Clínicas da Universidade Federal do Triangulo Mineiro (HC-UFTM).",Encerrado,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,MG,UBERABA,2024-01-16,,88488.5
1600303.0,812023,156956,HOSPITAL UNIVERSITARIO DA UNIV. FED. DO AMAPA,9999,Pregão - Registro de Preço,23872.004995/2023,"Objeto: Pregão Eletrônico - Aquisição de Insumos para Laboratório, para o Hospital Universitário da Universidade Federal do Amapá (HU-Unifap).",Divulgado,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,AP,MACAPA,2024-01-30,2023-12-18,0.0
5103403.0,812023,158144,"INST.FED.DE EDUC.,CIENC.E TEC.DO MATO GROSSO",9999,Pregão - Registro de Preço,23188000000000000,"Objeto: Pregão Eletrônico - Aquisição de Mobiliário, divisórias e persianas, nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.",Publicado,26000,Ministério da Educação,26414,Instituto Federal do Mato Grosso,MT,CUIABA,2024-01-09,2023-12-20,0.0
2611606.0,822023,120632,GRUPAMENTO DE APOIO DE RECIFE,5,Pregão,67437000000000000,"Objeto: Pregão Eletrônico - Contratação de SERVIÇO DE REALIZAÇÃO DE EXAMES DE ELETROENCEFALOGRAMAS, para atender as necessidades rotineiras e específicas na execução das inspeções de saúde da Junta de Saúde Local nas atividades periciais do Hospital de Aeronáutica de Recife (HARF).",Publicado,52000,Ministério da Defesa,52111,Comando da Aeronáutica,PE,RECIFE,2024-01-03,2023-11-23,55115.0
3170107.0,822023,155011,HOSPITAL DE CLINICAS DA UFTM,6,Dispensa de Licitação,23521.019941/2023,Objeto: Aquisição de Tubo Extensor para atender as unidades assistências do Hospital de Clínicas da Universidade Federal do Triângulo Mineiro (HC-UFTM)- Filial EBSERH.,Encerrado,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,MG,UBERABA,2024-01-15,,55600.0
5103403.0,822023,155019,HOSPITAL UNIVERSITARIO JULIO MULLER,9999,Pregão - Registro de Preço,23532005058/23-31,Objeto: Pregão Eletrônico - Registro de preços para futura e eventual aquisição de material respiratório para o HUJM/UFMT-Ebserh.,Publicado,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,MT,CUIABA,2024-01-10,2023-11-16,0.0
2304400.0,822023,155020,EBSERH COMPLEXO HOSPITALAR DO CEARA,9999,Pregão - Registro de Preço,23533000000000000,Objeto: Pregão Eletrônico - Aquisição de insumos para vascular e endovascular com fornecimento em regime de consignação e comodato.,Publicado,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,CE,FORTALEZA,2024-01-16,2023-09-25,0.0
2401305.0,822023,155124,HOSP UNIVERSITARIO MARIA APARECIDA PEDROSSIAN,9999,Pregão - Registro de Preço,23538000000000000,"Objeto: Pregão Eletrônico - Registro de Preços para eventual aquisição parcelada de materiais de Órteses, Próteses e Materiais Especiais (OPME) para realização dos procedimentos do Serviço de Cirurgia e Traumatologia Bucomaxilofacial no âmbito do Hospital Universitário Maria Aparecida Pedrossian - Humap/UFMS.",Evento de Resultado de Julgame,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,MS,CAMPO GRANDE,2024-01-15,2023-12-18,0.0
3136702.0,822023,155903,HOSPITAL UNIVERSITARIO DA UFJF,9999,Pregão - Registro de Preço,23765000000000000,"Objeto: Pregão Eletrônico - Sistema de Registro de preço (SRP), para aquisição de produtos para saúde, Contratação de Permanente Médico-hospitalar, órtese, prótese e materiais especiais e instrumental (adipômetro/plicômetro, almofada de apoio para as pernas, almofada de apoio para joelhos, anel corneano intraestromal, bandagem elástica adesiva 5 x 5cm, bocal descartável para espirometria, bolas tipo feijão, bola suiça, caneleira tipo peso de areia, conj. de retrator de íris, dispositivo de pressão positvar",Publicado,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,MG,JUIZ DE FORA,2024-01-03,2023-11-10,0.0
1600303.0,822023,156956,HOSPITAL UNIVERSITARIO DA UNIV. FED. DO AMAPA,9999,Pregão - Registro de Preço,23872.002665/2023,Objeto: Pregão Eletrônico - Trata-se de aquisição e instalação de mobiliários hospitalares para o Hospital Universitário da Universidade Federal do Amapá (HU-UNIFAP).,Divulgado,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,AP,MACAPA,2024-01-23,2023-10-11,0.0
4314902.0,822023,245209,CENTRO NACIONAL DE TECNOLOGIA ELETRONICA AVAN,6,Dispensa de Licitação,1213000000000000,Objeto: Aquisição de tintas industriais.,Encerrado,24000,"Ministério da Ciência, Tecnologia e Inovaç",24209,Centro Nacional de Tecnologia Eletrônica Ava,RS,PORTO ALEGRE,2024-01-04,,135193.47
3304557.0,822023,254446,INSTITUTO DE TECNOLOGIA EM FARMACOS,5,Pregão,25387000000000000,Objeto: Pregão Eletrônico - Aquisição de Instrumento Universal de Medição IAQ TESTO 400,Evento de Resultado de Julgame,36000,Ministério da Saúde,36201,Fundação Oswaldo Cruz,RJ,RIO DE JANEIRO,2024-01-22,2023-12-14,172980.0
3550308.0,822023,742050,CENTRO DE INTENDENCIA TECNOLOGICO DA MARINHA,9999,Pregão - Registro de Preço,63230000000000000,"Objeto: Pregão Eletrônico - Aquisição de gêneros alimentícios para atender às necessidades do Centro Tecnológico da Marinha em São Paulo (CTMSP) e Organizações Militares (OM) subordinadas, conforme condições, quantidades e exigências estabelecidas neste instrumento.",Publicado,52000,Ministério da Defesa,52131,Comando da Marinha,SP,SAO PAULO,2024-01-08,2023-11-24,144.9
5300108.0,832023,120625,GRUPAMENTO DE APOIO DO DISTRITO FED,5,Pregão,67289000000000000,"Objeto: Pregão Eletrônico - Prestação de serviços de manutenção predial SEM dedicação exclusiva de mão de obra, com fornecimento de materiais de primeira linha e mão-de-obra especializada",Publicado,52000,Ministério da Defesa,52111,Comando da Aeronáutica,DF,BRASILIA,2024-01-23,2023-12-15,11390986.48
2611606.0,832023,120632,GRUPAMENTO DE APOIO DE RECIFE,9999,Pregão - Registro de Preço,67230000000000000,"Objeto: Pregão Eletrônico - Registro de prec os para aquisic a o de material de copa e cozinha de uso duradouro, para atender a s necessidades do Grupamento de Apoio de Recife (GAP-RF) e Organizac o es Militares apoiadas (OM).",Publicado,52000,Ministério da Defesa,52111,Comando da Aeronáutica,PE,RECIFE,2024-01-12,2023-11-23,0.0
3170107.0,832023,155011,HOSPITAL DE CLINICAS DA UFTM,9999,Pregão - Registro de Preço,23521000000000000,Objeto: Pregão Eletrônico - Aquisição de materiais médico-hospitalares de uso geral para atender as unidades assistenciais do Hospital de Clínicas da Universidade Federal do Triângulo Mineiro (HC-UFTM) - Filial EBSERH.,Publicado,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,MG,UBERABA,2024-01-22,2023-11-24,0.0
5103403.0,832023,155019,HOSPITAL UNIVERSITARIO JULIO MULLER,9999,Pregão - Registro de Preço,23532000000000000,Objeto: Pregão Eletrônico - Registro de preços para futura e eventual aquisição de materiais de longa permanência para o HUJM/UFMT-Ebserh.,Publicado,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,MT,CUIABA,2024-01-03,2023-11-13,0.0
2401305.0,832023,155124,HOSP UNIVERSITARIO MARIA APARECIDA PEDROSSIAN,5,Pregão,23538000000000000,"Objeto: Pregão Eletrônico - Contratação de empresa especializada para prestação de serviços continuados de Lavanderia Hospitalar externa, fornecimento de equipamentos envolvendo o processamento de roupas e tecidos (e não tecidos) em geral em todas as etapas, desde sua utilização até seu retorno em ideais condições de reuso, sob situações higiênico-sanitárias adequadas para atender as necessidades do Hospital Universitário Maria Aparecida Pedrossian - Humap/UFMS.",Evento de Resultado de Julgame,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,MS,CAMPO GRANDE,2024-01-17,2024-01-15,7111929.6
2304400.0,832023,179085,BANCO DO NORDESTE DO BRASIL S/A,5,Pregão,2023/001027,"Objeto: Pregão Eletrônico - Contratação da nova solução de Antimalware, incluindo licenças por subscrição, serviços de implantação, treinamento, suporte e assistência técnica de toda a solução para uso em servidores e estações do BNB, conforme especificações constantes do Edital e seus Anexos",Evento de Adiamento Publicado,25000,Ministério da Fazenda,25282,Banco do Nordeste do Brasil,CE,FORTALEZA,2024-01-17,2023-11-08,8200000.0
3304557.0,832023,765720,HOSPITAL NAVAL MARCILIO DIAS,9999,Pregão - Registro de Preço,63148.039542/2023,"Objeto: Pregão Eletrônico - Aquisição de Ópticas Rígidas (Laringoscópio, Sinuscópio e Otológico) e Cabo de Fibra óptica; Fotóforo, Fonte de luz Led e Capa de Microscópio Cirúrgico para Clínica de Otorrinolaringologia",Publicado,52000,Ministério da Defesa,52131,Comando da Marinha,RJ,RIO DE JANEIRO,2024-01-19,2023-12-08,0.0
3304557.0,842021,741000,ARSENAL DE MARINHA_DO RIO DE JANEIRO,6,Dispensa de Licitação,63450000000000000,"Objeto: Aquisição de materiais de Hidráulica para a ETAM, conforme Projeto Básico disponível no link:https://bit.ly/3DfDquI",Encerrado,52000,Ministério da Defesa,52131,Comando da Marinha,RJ,RIO DE JANEIRO,2024-01-22,2021-11-12,9174.34
5300108.0,842023,30100,PROJETO DE APOIO A MODERNIZACAO/TCU,5,Pregão,202306000000,"Objeto: Pregão Eletrônico - Compra de materiais de telefonia, conforme especificado no Termo de Referência (Anexo I).",Divulgado,3000,Tribunal de Contas da União,3000,Tribunal de Contas da União - Unidades com v,DF,BRASILIA,2024-01-12,2023-09-21,4084.0
2304400.0,842023,135048,EMBRAPA/CNPAT,6,Dispensa de Licitação,21153000000000000,Objeto: Aquisição de bomba periférica,Encerrado,22000,Ministério da Agricultura e Pecuária,22202,Empresa Brasileira de Pesquisa Agropecuária,CE,FORTALEZA,2024-01-19,,394.0
2800308.0,842023,155017,HOSPITAL UNIVERSITARIO DA UFS,9999,Pregão - Registro de Preço,23530000000000000,"Objeto: Pregão Eletrônico - Este Termo de Referência tem por objeto o Registro de Preços para eventual aquisição de MATERIAL LABORATORIAL (insumo para coleta e outros), a fim de atender as necessidades do Hospital Universitário de Sergipe, vinculado à Universidade Federal de Sergipe, pertencente à Rede da Empresa Brasileira de Serviços Hospitalares  Ebserh, por um período de 12 meses, conforme especificações e demais condições estabelecidas neste instrumento.",Evento de Resultado de Julgame,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,SE,ARACAJU,2024-01-31,2023-12-06,15552.0
3304557.0,842023,160322,HOSPITAL CENTRAL DO EXERCITO,9999,Pregão - Registro de Preço,141/2023,Objeto: Pregão Eletrônico - Aquisição de material de consumo para a Clínica da Dor do HCE.,Publicado,52000,Ministério da Defesa,52121,Comando do Exército,RJ,RIO DE JANEIRO,2024-01-19,2023-12-28,0.0
3304557.0,842023,250059,INSTITUTO NACIONAL DE CARDIOLOGIA,9999,Pregão - Registro de Preço,33409000000000000,"Objeto: Pregão Eletrônico - Aquisição de medicamentos de uso controlados III (Morfina, Naloxona, Petidina, Propofol, Risperidona, Quetiapina, Tramadol, e outros...)",Evento de Resultado de Julgame,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo,RJ,RIO DE JANEIRO,2024-01-17,2023-12-01,0.0
3304557.0,842023,765720,HOSPITAL NAVAL MARCILIO DIAS,9999,Pregão - Registro de Preço,63148000000000000,"Objeto: Pregão Eletrônico - Aquisição de materiais de consumo para Laboratório de Patologia, reagentes especiais, corantes, solventes orgânicos e kits de produtos para processamento de amostras biológicas, a fim de atender as necessidades do Hospital Naval Marcílio Dias - HNMD.",Publicado,52000,Ministério da Defesa,52131,Comando da Marinha,RJ,RIO DE JANEIRO,2024-01-17,2023-12-19,2400.0
3304557.0,852019,741000,ARSENAL DE MARINHA_DO RIO DE JANEIRO,6,Dispensa de Licitação,C-2-20065/2019,Objeto: Aquisição de Maçarico,Encerrado,52000,Ministério da Defesa,52131,Comando da Marinha,RJ,RIO DE JANEIRO,2024-01-22,2019-08-21,975.0
2800308.0,852023,135013,EMBRAPA/CPATC,6,Dispensa de Licitação,21203.005166/2023,Objeto: Fornecer parâmetros para Aquisição de Câmeras de Segurança.,Encerrado,22000,Ministério da Agricultura e Pecuária,22202,Empresa Brasileira de Pesquisa Agropecuária,SE,ARACAJU,2024-01-08,,12126.56
3106200.0,852023,155021,HOSPITAL DAS CLINICAS DA UFMG,9999,Pregão - Registro de Preço,23537026675/23-21,"Objeto: Pregão Eletrônico - Registro de preços para a aquisição, em regime de consignação, de Órteses, Próteses e Materiais Especiais para o Serviço de Ortopedia, a fim de atender às necessidades do Hospital das Clínicas da UFMG  Ebserh, por um período de 12 (doze) meses, conforme especificações e demais condições estabelecidas neste instrumento. Trata-se do relançamento do Pregão 9/2023.",Evento de Resultado de Julgame,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,MG,BELO HORIZONTE,2024-01-18,2023-11-28,0.0
5300108.0,852023,195006,CIA DE DES.DOS VALES DO S.FRANC.E DO PARNAIBA,9999,Pregão - Registro de Preço,59511000000000000,"Objeto: Pregão Eletrônico - Contratação de serviços de Construção de espaço multiuso sem coberta em diversos municípios inseridos na área de atuação 14ª Superintendência Regional da Codevasf, no estado do Ceará.",Evento de Resultado de Julgame,53000,Ministério da Integração e do Desenvolvime,22203,Companhia de Desenvolvimento dos Vales do Sã,DF,BRASILIA,2024-01-12,2023-12-15,14474478.03
3304557.0,862019,741000,ARSENAL DE MARINHA_DO RIO DE JANEIRO,6,Dispensa de Licitação,C-2-20071/2019,Objeto: Aquisição de Tamanqueira do Fincape,Encerrado,52000,Ministério da Defesa,52131,Comando da Marinha,RJ,RIO DE JANEIRO,2024-01-22,2019-08-22,2496.0
3549904.0,862023,120016,GRUPAMENTO DE APOIO DE S J CAMPOS,9999,Pregão - Registro de Preço,67720000000000000,Objeto: Pregão Eletrônico - Eventual aquisição de materiais e equipamentos médico-hospitalares e no-break,Publicado,52000,Ministério da Defesa,52111,Comando da Aeronáutica,SP,SAO JOSE DOS CAMPOS,2024-01-28,2023-09-20,0.0
3303302.0,862023,150182,PRO-REITORIA DE ADMINISTRACAO/UFF,5,Pregão,23069200000000000,"Objeto: Pregão Eletrônico - Permissão de Uso de espaço físico para exploração comercial de lanchonete junto ao prédio da Faculdade de Medicina da UFF, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos.",Evento de Resultado de Julgame,26000,Ministério da Educação,26236,Universidade Federal Fluminense,RJ,NITEROI,2024-01-12,2023-12-12,0.0
3136702.0,862023,155903,HOSPITAL UNIVERSITARIO DA UFJF,9999,Pregão - Registro de Preço,23765000000000000,"Objeto: Pregão Eletrônico - Sistema de Registro de preço (SRP), para a aquisição de vidrarias e utensílios gerais, insumos gerais (para coleta, processamento de produtos para saúde, anatomia patológica, hematologia, imunohematologia e imunologia), produtos químicos, para abastecimento da Unidade de Laboratório de Análises Clínicas e.....",Publicado,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,MG,JUIZ DE FORA,2024-01-11,2024-01-11,0.0
3170206.0,862023,156654,HOSPITAL DE CLINICAS DE UBERLANDIA,9999,Pregão - Registro de Preço,23860000000000000,"Objeto: Pregão Eletrônico - Aquisição de Mobiliário (uso assistencial): macas hospitalares diversas, cadeiras de rodas diversas, mesa ginecológica, mesas diversas, biombo, poltrona para acompanhante, escada com 2 degraus, banco mocho, suporte de soro, estrado, estação para trabalho, armário, suporte de Hamper, berço recém nascido, apoio de braço p/ punção, comadres, entre outros para suprir as demandas do Hospital de Clínicas de Uberlândia (HC-UFU/Ebserh).",Evento de Suspensão Publicado,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,MG,UBERLANDIA,2024-01-19,2023-08-28,0.0
3550308.0,862023,742050,CENTRO DE INTENDENCIA TECNOLOGICO DA MARINHA,5,Pregão,63229000000000000,Objeto: Pregão Eletrônico - Contratação de serviço de inspeção em vasos de pressão conforme NR-13.,Publicado,52000,Ministério da Defesa,52131,Comando da Marinha,SP,SAO PAULO,2024-01-23,2023-12-08,0.0
3303302.0,862023,791010,CENTRO DE INTENDEN. DA MARINHA EM NITEROI,9999,Pregão - Registro de Preço,63512000000000000,Objeto: Pregão Eletrônico - Aquisição de botijão de gás liquefeito de petróleo,Publicado,52000,Ministério da Defesa,52131,Comando da Marinha,RJ,NITEROI,2024-01-22,2024-01-05,0.0
